   lon          lat            geox            geoy        i     j     g 
   196.27624    64.854710       -459450.0       1688550.0    31    15   927 
   196.27832    64.854841       -459350.0       1688550.0    32    15   928 
   196.28041    64.854972       -459250.0       1688550.0    33    15   929 
   196.28250    64.855103       -459150.0       1688550.0    34    15   930 
   196.28458    64.855234       -459050.0       1688550.0    35    15   931 
   196.28667    64.855364       -458950.0       1688550.0    36    15   932 
   196.28876    64.855495       -458850.0       1688550.0    37    15   933 
   196.29084    64.855626       -458750.0       1688550.0    38    15   934 
   196.29293    64.855756       -458650.0       1688550.0    39    15   935 
   196.29501    64.855887       -458550.0       1688550.0    40    15   936 
   196.29710    64.856017       -458450.0       1688550.0    41    15   937 
   196.29919    64.856148       -458350.0       1688550.0    42    15   938 
   196.30127    64.856278       -458250.0       1688550.0    43    15   939 
   196.30336    64.856409       -458150.0       1688550.0    44    15   940 
   196.30545    64.856539       -458050.0       1688550.0    45    15   941 
   196.30753    64.856670       -457950.0       1688550.0    46    15   942 
   196.30962    64.856800       -457850.0       1688550.0    47    15   943 
   196.31171    64.856930       -457750.0       1688550.0    48    15   944 
   196.31379    64.857061       -457650.0       1688550.0    49    15   945 
   196.31588    64.857191       -457550.0       1688550.0    50    15   946 
   196.31797    64.857321       -457450.0       1688550.0    51    15   947 
   196.32005    64.857452       -457350.0       1688550.0    52    15   948 
   196.32214    64.857582       -457250.0       1688550.0    53    15   949 
   196.32423    64.857712       -457150.0       1688550.0    54    15   950 
   196.32631    64.857842       -457050.0       1688550.0    55    15   951 
   196.32840    64.857972       -456950.0       1688550.0    56    15   952 
   196.33049    64.858103       -456850.0       1688550.0    57    15   953 
   196.33257    64.858233       -456750.0       1688550.0    58    15   954 
   196.33466    64.858363       -456650.0       1688550.0    59    15   955 
   196.33675    64.858493       -456550.0       1688550.0    60    15   956 
   196.33883    64.858623       -456450.0       1688550.0    61    15   957 
   196.34092    64.858753       -456350.0       1688550.0    62    15   958 
   196.34301    64.858883       -456250.0       1688550.0    63    15   959 
   196.34509    64.859013       -456150.0       1688550.0    64    15   960 
   196.21397    64.849886       -462450.0       1688450.0     1    16   961 
   196.21605    64.850018       -462350.0       1688450.0     2    16   962 
   196.21814    64.850149       -462250.0       1688450.0     3    16   963 
   196.22022    64.850281       -462150.0       1688450.0     4    16   964 
   196.22231    64.850413       -462050.0       1688450.0     5    16   965 
   196.22440    64.850544       -461950.0       1688450.0     6    16   966 
   196.22648    64.850676       -461850.0       1688450.0     7    16   967 
   196.22857    64.850807       -461750.0       1688450.0     8    16   968 
   196.23065    64.850939       -461650.0       1688450.0     9    16   969 
   196.23274    64.851070       -461550.0       1688450.0    10    16   970 
   196.23482    64.851201       -461450.0       1688450.0    11    16   971 
   196.23691    64.851333       -461350.0       1688450.0    12    16   972 
   196.23900    64.851464       -461250.0       1688450.0    13    16   973 
   196.24108    64.851595       -461150.0       1688450.0    14    16   974 
   196.24317    64.851727       -461050.0       1688450.0    15    16   975 
   196.24525    64.851858       -460950.0       1688450.0    16    16   976 
   196.24734    64.851989       -460850.0       1688450.0    17    16   977 
   196.24943    64.852120       -460750.0       1688450.0    18    16   978 
   196.25151    64.852251       -460650.0       1688450.0    19    16   979 
   196.25360    64.852383       -460550.0       1688450.0    20    16   980 
   196.25568    64.852514       -460450.0       1688450.0    21    16   981 
   196.25777    64.852645       -460350.0       1688450.0    22    16   982 
   196.25986    64.852776       -460250.0       1688450.0    23    16   983 
   196.26194    64.852907       -460150.0       1688450.0    24    16   984 
   196.26403    64.853038       -460050.0       1688450.0    25    16   985 
   196.26611    64.853169       -459950.0       1688450.0    26    16   986 
   196.26820    64.853300       -459850.0       1688450.0    27    16   987 
   196.27029    64.853431       -459750.0       1688450.0    28    16   988 
   196.27237    64.853562       -459650.0       1688450.0    29    16   989 
   196.27446    64.853693       -459550.0       1688450.0    30    16   990 
   196.27654    64.853823       -459450.0       1688450.0    31    16   991 
   196.27863    64.853954       -459350.0       1688450.0    32    16   992 
   196.28072    64.854085       -459250.0       1688450.0    33    16   993 
   196.28280    64.854216       -459150.0       1688450.0    34    16   994 
   196.28489    64.854346       -459050.0       1688450.0    35    16   995 
   196.28698    64.854477       -458950.0       1688450.0    36    16   996 
   196.28906    64.854608       -458850.0       1688450.0    37    16   997 
   196.29115    64.854738       -458750.0       1688450.0    38    16   998 
   196.29323    64.854869       -458650.0       1688450.0    39    16   999 
   196.29532    64.855000       -458550.0       1688450.0    40    16  1000 
   196.29741    64.855130       -458450.0       1688450.0    41    16  1001 
   196.29949    64.855261       -458350.0       1688450.0    42    16  1002 
   196.30158    64.855391       -458250.0       1688450.0    43    16  1003 
   196.30367    64.855522       -458150.0       1688450.0    44    16  1004 
   196.30575    64.855652       -458050.0       1688450.0    45    16  1005 
   196.30784    64.855783       -457950.0       1688450.0    46    16  1006 
   196.30993    64.855913       -457850.0       1688450.0    47    16  1007 
   196.31201    64.856043       -457750.0       1688450.0    48    16  1008 
   196.31410    64.856174       -457650.0       1688450.0    49    16  1009 
   196.31619    64.856304       -457550.0       1688450.0    50    16  1010 
   196.31827    64.856434       -457450.0       1688450.0    51    16  1011 
   196.32036    64.856564       -457350.0       1688450.0    52    16  1012 
   196.32245    64.856695       -457250.0       1688450.0    53    16  1013 
   196.32453    64.856825       -457150.0       1688450.0    54    16  1014 
   196.32662    64.856955       -457050.0       1688450.0    55    16  1015 
   196.32871    64.857085       -456950.0       1688450.0    56    16  1016 
   196.33079    64.857215       -456850.0       1688450.0    57    16  1017 
   196.33288    64.857345       -456750.0       1688450.0    58    16  1018 
   196.33497    64.857475       -456650.0       1688450.0    59    16  1019 
   196.33705    64.857605       -456550.0       1688450.0    60    16  1020 
   196.33914    64.857735       -456450.0       1688450.0    61    16  1021 
   196.34123    64.857865       -456350.0       1688450.0    62    16  1022 
   196.34331    64.857995       -456250.0       1688450.0    63    16  1023 
   196.34540    64.858125       -456150.0       1688450.0    64    16  1024 
   196.21428    64.848999       -462450.0       1688350.0     1    17  1025 
   196.21636    64.849131       -462350.0       1688350.0     2    17  1026 
   196.21845    64.849262       -462250.0       1688350.0     3    17  1027 
   196.22053    64.849394       -462150.0       1688350.0     4    17  1028 
   196.22262    64.849526       -462050.0       1688350.0     5    17  1029 
   196.22470    64.849657       -461950.0       1688350.0     6    17  1030 
   196.22679    64.849789       -461850.0       1688350.0     7    17  1031 
   196.22888    64.849920       -461750.0       1688350.0     8    17  1032 
   196.23096    64.850052       -461650.0       1688350.0     9    17  1033 
   196.23305    64.850183       -461550.0       1688350.0    10    17  1034 
   196.23513    64.850314       -461450.0       1688350.0    11    17  1035 
   196.23722    64.850446       -461350.0       1688350.0    12    17  1036 
   196.23930    64.850577       -461250.0       1688350.0    13    17  1037 
   196.24139    64.850708       -461150.0       1688350.0    14    17  1038 
   196.24348    64.850840       -461050.0       1688350.0    15    17  1039 
   196.24556    64.850971       -460950.0       1688350.0    16    17  1040 
   196.24765    64.851102       -460850.0       1688350.0    17    17  1041 
   196.24973    64.851233       -460750.0       1688350.0    18    17  1042 
   196.25182    64.851364       -460650.0       1688350.0    19    17  1043 
   196.25391    64.851496       -460550.0       1688350.0    20    17  1044 
   196.25599    64.851627       -460450.0       1688350.0    21    17  1045 
   196.25808    64.851758       -460350.0       1688350.0    22    17  1046 
   196.26016    64.851889       -460250.0       1688350.0    23    17  1047 
   196.26225    64.852020       -460150.0       1688350.0    24    17  1048 
   196.26434    64.852151       -460050.0       1688350.0    25    17  1049 
   196.26642    64.852282       -459950.0       1688350.0    26    17  1050 
   196.26851    64.852413       -459850.0       1688350.0    27    17  1051 
   196.27059    64.852544       -459750.0       1688350.0    28    17  1052 
   196.27268    64.852675       -459650.0       1688350.0    29    17  1053 
   196.27477    64.852805       -459550.0       1688350.0    30    17  1054 
   196.27685    64.852936       -459450.0       1688350.0    31    17  1055 
   196.27894    64.853067       -459350.0       1688350.0    32    17  1056 
   196.28102    64.853198       -459250.0       1688350.0    33    17  1057 
   196.28311    64.853329       -459150.0       1688350.0    34    17  1058 
   196.28520    64.853459       -459050.0       1688350.0    35    17  1059 
   196.28728    64.853590       -458950.0       1688350.0    36    17  1060 
   196.28937    64.853721       -458850.0       1688350.0    37    17  1061 
   196.29146    64.853851       -458750.0       1688350.0    38    17  1062 
   196.29354    64.853982       -458650.0       1688350.0    39    17  1063 
   196.29563    64.854112       -458550.0       1688350.0    40    17  1064 
   196.29771    64.854243       -458450.0       1688350.0    41    17  1065 
   196.29980    64.854374       -458350.0       1688350.0    42    17  1066 
   196.30189    64.854504       -458250.0       1688350.0    43    17  1067 
   196.30397    64.854635       -458150.0       1688350.0    44    17  1068 
   196.30606    64.854765       -458050.0       1688350.0    45    17  1069 
   196.30815    64.854895       -457950.0       1688350.0    46    17  1070 
   196.31023    64.855026       -457850.0       1688350.0    47    17  1071 
   196.31232    64.855156       -457750.0       1688350.0    48    17  1072 
   196.31441    64.855286       -457650.0       1688350.0    49    17  1073 
   196.31649    64.855417       -457550.0       1688350.0    50    17  1074 
   196.31858    64.855547       -457450.0       1688350.0    51    17  1075 
   196.32067    64.855677       -457350.0       1688350.0    52    17  1076 
   196.32275    64.855807       -457250.0       1688350.0    53    17  1077 
   196.32484    64.855938       -457150.0       1688350.0    54    17  1078 
   196.32693    64.856068       -457050.0       1688350.0    55    17  1079 
   196.32901    64.856198       -456950.0       1688350.0    56    17  1080 
   196.33110    64.856328       -456850.0       1688350.0    57    17  1081 
   196.33319    64.856458       -456750.0       1688350.0    58    17  1082 
   196.33527    64.856588       -456650.0       1688350.0    59    17  1083 
   196.33736    64.856718       -456550.0       1688350.0    60    17  1084 
   196.33945    64.856848       -456450.0       1688350.0    61    17  1085 
   196.34153    64.856978       -456350.0       1688350.0    62    17  1086 
   196.34362    64.857108       -456250.0       1688350.0    63    17  1087 
   196.34571    64.857238       -456150.0       1688350.0    64    17  1088 
   196.21459    64.848112       -462450.0       1688250.0     1    18  1089 
   196.21667    64.848244       -462350.0       1688250.0     2    18  1090 
   196.21876    64.848375       -462250.0       1688250.0     3    18  1091 
   196.22084    64.848507       -462150.0       1688250.0     4    18  1092 
   196.22293    64.848639       -462050.0       1688250.0     5    18  1093 
   196.22501    64.848770       -461950.0       1688250.0     6    18  1094 
   196.22710    64.848902       -461850.0       1688250.0     7    18  1095 
   196.22919    64.849033       -461750.0       1688250.0     8    18  1096 
   196.23127    64.849165       -461650.0       1688250.0     9    18  1097 
   196.23336    64.849296       -461550.0       1688250.0    10    18  1098 
   196.23544    64.849427       -461450.0       1688250.0    11    18  1099 
   196.23753    64.849559       -461350.0       1688250.0    12    18  1100 
   196.23961    64.849690       -461250.0       1688250.0    13    18  1101 
   196.24170    64.849821       -461150.0       1688250.0    14    18  1102 
   196.24379    64.849953       -461050.0       1688250.0    15    18  1103 
   196.24587    64.850084       -460950.0       1688250.0    16    18  1104 
   196.24796    64.850215       -460850.0       1688250.0    17    18  1105 
   196.25004    64.850346       -460750.0       1688250.0    18    18  1106 
   196.25213    64.850477       -460650.0       1688250.0    19    18  1107 
   196.25421    64.850609       -460550.0       1688250.0    20    18  1108 
   196.25630    64.850740       -460450.0       1688250.0    21    18  1109 
   196.25839    64.850871       -460350.0       1688250.0    22    18  1110 
   196.26047    64.851002       -460250.0       1688250.0    23    18  1111 
   196.26256    64.851133       -460150.0       1688250.0    24    18  1112 
   196.26464    64.851264       -460050.0       1688250.0    25    18  1113 
   196.26673    64.851395       -459950.0       1688250.0    26    18  1114 
   196.26882    64.851526       -459850.0       1688250.0    27    18  1115 
   196.27090    64.851657       -459750.0       1688250.0    28    18  1116 
   196.27299    64.851787       -459650.0       1688250.0    29    18  1117 
   196.27507    64.851918       -459550.0       1688250.0    30    18  1118 
   196.27716    64.852049       -459450.0       1688250.0    31    18  1119 
   196.27925    64.852180       -459350.0       1688250.0    32    18  1120 
   196.28133    64.852311       -459250.0       1688250.0    33    18  1121 
   196.28342    64.852441       -459150.0       1688250.0    34    18  1122 
   196.28550    64.852572       -459050.0       1688250.0    35    18  1123 
   196.28759    64.852703       -458950.0       1688250.0    36    18  1124 
   196.28968    64.852834       -458850.0       1688250.0    37    18  1125 
   196.29176    64.852964       -458750.0       1688250.0    38    18  1126 
   196.29385    64.853095       -458650.0       1688250.0    39    18  1127 
   196.29594    64.853225       -458550.0       1688250.0    40    18  1128 
   196.29802    64.853356       -458450.0       1688250.0    41    18  1129 
   196.30011    64.853486       -458350.0       1688250.0    42    18  1130 
   196.30219    64.853617       -458250.0       1688250.0    43    18  1131 
   196.30428    64.853747       -458150.0       1688250.0    44    18  1132 
   196.30637    64.853878       -458050.0       1688250.0    45    18  1133 
   196.30845    64.854008       -457950.0       1688250.0    46    18  1134 
   196.31054    64.854139       -457850.0       1688250.0    47    18  1135 
   196.31263    64.854269       -457750.0       1688250.0    48    18  1136 
   196.31471    64.854399       -457650.0       1688250.0    49    18  1137 
   196.31680    64.854530       -457550.0       1688250.0    50    18  1138 
   196.31889    64.854660       -457450.0       1688250.0    51    18  1139 
   196.32097    64.854790       -457350.0       1688250.0    52    18  1140 
   196.32306    64.854920       -457250.0       1688250.0    53    18  1141 
   196.32514    64.855050       -457150.0       1688250.0    54    18  1142 
   196.32723    64.855181       -457050.0       1688250.0    55    18  1143 
   196.32932    64.855311       -456950.0       1688250.0    56    18  1144 
   196.33140    64.855441       -456850.0       1688250.0    57    18  1145 
   196.33349    64.855571       -456750.0       1688250.0    58    18  1146 
   196.33558    64.855701       -456650.0       1688250.0    59    18  1147 
   196.33766    64.855831       -456550.0       1688250.0    60    18  1148 
   196.33975    64.855961       -456450.0       1688250.0    61    18  1149 
   196.34184    64.856091       -456350.0       1688250.0    62    18  1150 
   196.34392    64.856221       -456250.0       1688250.0    63    18  1151 
   196.34601    64.856351       -456150.0       1688250.0    64    18  1152 
   196.21490    64.847225       -462450.0       1688150.0     1    19  1153 
   196.21698    64.847357       -462350.0       1688150.0     2    19  1154 
   196.21907    64.847488       -462250.0       1688150.0     3    19  1155 
   196.22115    64.847620       -462150.0       1688150.0     4    19  1156 
   196.22324    64.847752       -462050.0       1688150.0     5    19  1157 
   196.22532    64.847883       -461950.0       1688150.0     6    19  1158 
   196.22741    64.848015       -461850.0       1688150.0     7    19  1159 
   196.22949    64.848146       -461750.0       1688150.0     8    19  1160 
   196.23158    64.848278       -461650.0       1688150.0     9    19  1161 
   196.23367    64.848409       -461550.0       1688150.0    10    19  1162 
   196.23575    64.848540       -461450.0       1688150.0    11    19  1163 
   196.23784    64.848672       -461350.0       1688150.0    12    19  1164 
   196.23992    64.848803       -461250.0       1688150.0    13    19  1165 
   196.24201    64.848934       -461150.0       1688150.0    14    19  1166 
   196.24409    64.849066       -461050.0       1688150.0    15    19  1167 
   196.24618    64.849197       -460950.0       1688150.0    16    19  1168 
   196.24827    64.849328       -460850.0       1688150.0    17    19  1169 
   196.25035    64.849459       -460750.0       1688150.0    18    19  1170 
   196.25244    64.849590       -460650.0       1688150.0    19    19  1171 
   196.25452    64.849721       -460550.0       1688150.0    20    19  1172 
   196.25661    64.849853       -460450.0       1688150.0    21    19  1173 
   196.25869    64.849984       -460350.0       1688150.0    22    19  1174 
   196.26078    64.850115       -460250.0       1688150.0    23    19  1175 
   196.26287    64.850246       -460150.0       1688150.0    24    19  1176 
   196.26495    64.850377       -460050.0       1688150.0    25    19  1177 
   196.26704    64.850508       -459950.0       1688150.0    26    19  1178 
   196.26912    64.850639       -459850.0       1688150.0    27    19  1179 
   196.27121    64.850769       -459750.0       1688150.0    28    19  1180 
   196.27330    64.850900       -459650.0       1688150.0    29    19  1181 
   196.27538    64.851031       -459550.0       1688150.0    30    19  1182 
   196.27747    64.851162       -459450.0       1688150.0    31    19  1183 
   196.27955    64.851293       -459350.0       1688150.0    32    19  1184 
   196.28164    64.851424       -459250.0       1688150.0    33    19  1185 
   196.28373    64.851554       -459150.0       1688150.0    34    19  1186 
   196.28581    64.851685       -459050.0       1688150.0    35    19  1187 
   196.28790    64.851816       -458950.0       1688150.0    36    19  1188 
   196.28998    64.851946       -458850.0       1688150.0    37    19  1189 
   196.29207    64.852077       -458750.0       1688150.0    38    19  1190 
   196.29416    64.852208       -458650.0       1688150.0    39    19  1191 
   196.29624    64.852338       -458550.0       1688150.0    40    19  1192 
   196.29833    64.852469       -458450.0       1688150.0    41    19  1193 
   196.30041    64.852599       -458350.0       1688150.0    42    19  1194 
   196.30250    64.852730       -458250.0       1688150.0    43    19  1195 
   196.30459    64.852860       -458150.0       1688150.0    44    19  1196 
   196.30667    64.852991       -458050.0       1688150.0    45    19  1197 
   196.30876    64.853121       -457950.0       1688150.0    46    19  1198 
   196.31085    64.853251       -457850.0       1688150.0    47    19  1199 
   196.31293    64.853382       -457750.0       1688150.0    48    19  1200 
   196.31502    64.853512       -457650.0       1688150.0    49    19  1201 
   196.31711    64.853642       -457550.0       1688150.0    50    19  1202 
   196.31919    64.853773       -457450.0       1688150.0    51    19  1203 
   196.32128    64.853903       -457350.0       1688150.0    52    19  1204 
   196.32336    64.854033       -457250.0       1688150.0    53    19  1205 
   196.32545    64.854163       -457150.0       1688150.0    54    19  1206 
   196.32754    64.854293       -457050.0       1688150.0    55    19  1207 
   196.32962    64.854424       -456950.0       1688150.0    56    19  1208 
   196.33171    64.854554       -456850.0       1688150.0    57    19  1209 
   196.33380    64.854684       -456750.0       1688150.0    58    19  1210 
   196.33588    64.854814       -456650.0       1688150.0    59    19  1211 
   196.33797    64.854944       -456550.0       1688150.0    60    19  1212 
   196.34006    64.855074       -456450.0       1688150.0    61    19  1213 
   196.34214    64.855204       -456350.0       1688150.0    62    19  1214 
   196.34423    64.855334       -456250.0       1688150.0    63    19  1215 
   196.34632    64.855464       -456150.0       1688150.0    64    19  1216 
   196.21521    64.846338       -462450.0       1688050.0     1    20  1217 
   196.21729    64.846470       -462350.0       1688050.0     2    20  1218 
   196.21938    64.846601       -462250.0       1688050.0     3    20  1219 
   196.22146    64.846733       -462150.0       1688050.0     4    20  1220 
   196.22355    64.846865       -462050.0       1688050.0     5    20  1221 
   196.22563    64.846996       -461950.0       1688050.0     6    20  1222 
   196.22772    64.847128       -461850.0       1688050.0     7    20  1223 
   196.22980    64.847259       -461750.0       1688050.0     8    20  1224 
   196.23189    64.847390       -461650.0       1688050.0     9    20  1225 
   196.23397    64.847522       -461550.0       1688050.0    10    20  1226 
   196.23606    64.847653       -461450.0       1688050.0    11    20  1227 
   196.23815    64.847785       -461350.0       1688050.0    12    20  1228 
   196.24023    64.847916       -461250.0       1688050.0    13    20  1229 
   196.24232    64.848047       -461150.0       1688050.0    14    20  1230 
   196.24440    64.848178       -461050.0       1688050.0    15    20  1231 
   196.24649    64.848310       -460950.0       1688050.0    16    20  1232 
   196.24857    64.848441       -460850.0       1688050.0    17    20  1233 
   196.25066    64.848572       -460750.0       1688050.0    18    20  1234 
   196.25275    64.848703       -460650.0       1688050.0    19    20  1235 
   196.25483    64.848834       -460550.0       1688050.0    20    20  1236 
   196.25692    64.848965       -460450.0       1688050.0    21    20  1237 
   196.25900    64.849097       -460350.0       1688050.0    22    20  1238 
   196.26109    64.849228       -460250.0       1688050.0    23    20  1239 
   196.26317    64.849359       -460150.0       1688050.0    24    20  1240 
   196.26526    64.849490       -460050.0       1688050.0    25    20  1241 
   196.26735    64.849621       -459950.0       1688050.0    26    20  1242 
   196.26943    64.849751       -459850.0       1688050.0    27    20  1243 
   196.27152    64.849882       -459750.0       1688050.0    28    20  1244 
   196.27360    64.850013       -459650.0       1688050.0    29    20  1245 
   196.27569    64.850144       -459550.0       1688050.0    30    20  1246 
   196.27778    64.850275       -459450.0       1688050.0    31    20  1247 
   196.27986    64.850406       -459350.0       1688050.0    32    20  1248 
   196.28195    64.850536       -459250.0       1688050.0    33    20  1249 
   196.28403    64.850667       -459150.0       1688050.0    34    20  1250 
   196.28612    64.850798       -459050.0       1688050.0    35    20  1251 
   196.28821    64.850929       -458950.0       1688050.0    36    20  1252 
   196.29029    64.851059       -458850.0       1688050.0    37    20  1253 
   196.29238    64.851190       -458750.0       1688050.0    38    20  1254 
   196.29446    64.851320       -458650.0       1688050.0    39    20  1255 
   196.29655    64.851451       -458550.0       1688050.0    40    20  1256 
   196.29864    64.851582       -458450.0       1688050.0    41    20  1257 
   196.30072    64.851712       -458350.0       1688050.0    42    20  1258 
   196.30281    64.851843       -458250.0       1688050.0    43    20  1259 
   196.30489    64.851973       -458150.0       1688050.0    44    20  1260 
   196.30698    64.852103       -458050.0       1688050.0    45    20  1261 
   196.30907    64.852234       -457950.0       1688050.0    46    20  1262 
   196.31115    64.852364       -457850.0       1688050.0    47    20  1263 
   196.31324    64.852495       -457750.0       1688050.0    48    20  1264 
   196.31533    64.852625       -457650.0       1688050.0    49    20  1265 
   196.31741    64.852755       -457550.0       1688050.0    50    20  1266 
   196.31950    64.852885       -457450.0       1688050.0    51    20  1267 
   196.32158    64.853016       -457350.0       1688050.0    52    20  1268 
   196.32367    64.853146       -457250.0       1688050.0    53    20  1269 
   196.32576    64.853276       -457150.0       1688050.0    54    20  1270 
   196.32784    64.853406       -457050.0       1688050.0    55    20  1271 
   196.32993    64.853536       -456950.0       1688050.0    56    20  1272 
   196.33202    64.853666       -456850.0       1688050.0    57    20  1273 
   196.33410    64.853796       -456750.0       1688050.0    58    20  1274 
   196.33619    64.853927       -456650.0       1688050.0    59    20  1275 
   196.33828    64.854057       -456550.0       1688050.0    60    20  1276 
   196.34036    64.854187       -456450.0       1688050.0    61    20  1277 
   196.34245    64.854316       -456350.0       1688050.0    62    20  1278 
   196.34454    64.854446       -456250.0       1688050.0    63    20  1279 
   196.34662    64.854576       -456150.0       1688050.0    64    20  1280 
   196.21551    64.845451       -462450.0       1687950.0     1    21  1281 
   196.21760    64.845583       -462350.0       1687950.0     2    21  1282 
   196.21969    64.845714       -462250.0       1687950.0     3    21  1283 
   196.22177    64.845846       -462150.0       1687950.0     4    21  1284 
   196.22386    64.845978       -462050.0       1687950.0     5    21  1285 
   196.22594    64.846109       -461950.0       1687950.0     6    21  1286 
   196.22803    64.846241       -461850.0       1687950.0     7    21  1287 
   196.23011    64.846372       -461750.0       1687950.0     8    21  1288 
   196.23220    64.846503       -461650.0       1687950.0     9    21  1289 
   196.23428    64.846635       -461550.0       1687950.0    10    21  1290 
   196.23637    64.846766       -461450.0       1687950.0    11    21  1291 
   196.23845    64.846898       -461350.0       1687950.0    12    21  1292 
   196.24054    64.847029       -461250.0       1687950.0    13    21  1293 
   196.24263    64.847160       -461150.0       1687950.0    14    21  1294 
   196.24471    64.847291       -461050.0       1687950.0    15    21  1295 
   196.24680    64.847423       -460950.0       1687950.0    16    21  1296 
   196.24888    64.847554       -460850.0       1687950.0    17    21  1297 
   196.25097    64.847685       -460750.0       1687950.0    18    21  1298 
   196.25305    64.847816       -460650.0       1687950.0    19    21  1299 
   196.25514    64.847947       -460550.0       1687950.0    20    21  1300 
   196.25722    64.848078       -460450.0       1687950.0    21    21  1301 
   196.25931    64.848209       -460350.0       1687950.0    22    21  1302 
   196.26140    64.848341       -460250.0       1687950.0    23    21  1303 
   196.26348    64.848472       -460150.0       1687950.0    24    21  1304 
   196.26557    64.848602       -460050.0       1687950.0    25    21  1305 
   196.26765    64.848733       -459950.0       1687950.0    26    21  1306 
   196.26974    64.848864       -459850.0       1687950.0    27    21  1307 
   196.27183    64.848995       -459750.0       1687950.0    28    21  1308 
   196.27391    64.849126       -459650.0       1687950.0    29    21  1309 
   196.27600    64.849257       -459550.0       1687950.0    30    21  1310 
   196.27808    64.849388       -459450.0       1687950.0    31    21  1311 
   196.28017    64.849519       -459350.0       1687950.0    32    21  1312 
   196.28225    64.849649       -459250.0       1687950.0    33    21  1313 
   196.28434    64.849780       -459150.0       1687950.0    34    21  1314 
   196.28643    64.849911       -459050.0       1687950.0    35    21  1315 
   196.28851    64.850041       -458950.0       1687950.0    36    21  1316 
   196.29060    64.850172       -458850.0       1687950.0    37    21  1317 
   196.29268    64.850303       -458750.0       1687950.0    38    21  1318 
   196.29477    64.850433       -458650.0       1687950.0    39    21  1319 
   196.29686    64.850564       -458550.0       1687950.0    40    21  1320 
   196.29894    64.850694       -458450.0       1687950.0    41    21  1321 
   196.30103    64.850825       -458350.0       1687950.0    42    21  1322 
   196.30311    64.850955       -458250.0       1687950.0    43    21  1323 
   196.30520    64.851086       -458150.0       1687950.0    44    21  1324 
   196.30729    64.851216       -458050.0       1687950.0    45    21  1325 
   196.30937    64.851347       -457950.0       1687950.0    46    21  1326 
   196.31146    64.851477       -457850.0       1687950.0    47    21  1327 
   196.31355    64.851607       -457750.0       1687950.0    48    21  1328 
   196.31563    64.851738       -457650.0       1687950.0    49    21  1329 
   196.31772    64.851868       -457550.0       1687950.0    50    21  1330 
   196.31980    64.851998       -457450.0       1687950.0    51    21  1331 
   196.32189    64.852128       -457350.0       1687950.0    52    21  1332 
   196.32398    64.852259       -457250.0       1687950.0    53    21  1333 
   196.32606    64.852389       -457150.0       1687950.0    54    21  1334 
   196.32815    64.852519       -457050.0       1687950.0    55    21  1335 
   196.33024    64.852649       -456950.0       1687950.0    56    21  1336 
   196.33232    64.852779       -456850.0       1687950.0    57    21  1337 
   196.33441    64.852909       -456750.0       1687950.0    58    21  1338 
   196.33650    64.853039       -456650.0       1687950.0    59    21  1339 
   196.33858    64.853169       -456550.0       1687950.0    60    21  1340 
   196.34067    64.853299       -456450.0       1687950.0    61    21  1341 
   196.34275    64.853429       -456350.0       1687950.0    62    21  1342 
   196.34484    64.853559       -456250.0       1687950.0    63    21  1343 
   196.34693    64.853689       -456150.0       1687950.0    64    21  1344 
   196.21582    64.844564       -462450.0       1687850.0     1    22  1345 
   196.21791    64.844696       -462350.0       1687850.0     2    22  1346 
   196.21999    64.844828       -462250.0       1687850.0     3    22  1347 
   196.22208    64.844959       -462150.0       1687850.0     4    22  1348 
   196.22417    64.845091       -462050.0       1687850.0     5    22  1349 
   196.22625    64.845222       -461950.0       1687850.0     6    22  1350 
   196.22834    64.845354       -461850.0       1687850.0     7    22  1351 
   196.23042    64.845485       -461750.0       1687850.0     8    22  1352 
   196.23251    64.845616       -461650.0       1687850.0     9    22  1353 
   196.23459    64.845748       -461550.0       1687850.0    10    22  1354 
   196.23668    64.845879       -461450.0       1687850.0    11    22  1355 
   196.23876    64.846011       -461350.0       1687850.0    12    22  1356 
   196.24085    64.846142       -461250.0       1687850.0    13    22  1357 
   196.24293    64.846273       -461150.0       1687850.0    14    22  1358 
   196.24502    64.846404       -461050.0       1687850.0    15    22  1359 
   196.24711    64.846536       -460950.0       1687850.0    16    22  1360 
   196.24919    64.846667       -460850.0       1687850.0    17    22  1361 
   196.25128    64.846798       -460750.0       1687850.0    18    22  1362 
   196.25336    64.846929       -460650.0       1687850.0    19    22  1363 
   196.25545    64.847060       -460550.0       1687850.0    20    22  1364 
   196.25753    64.847191       -460450.0       1687850.0    21    22  1365 
   196.25962    64.847322       -460350.0       1687850.0    22    22  1366 
   196.26170    64.847453       -460250.0       1687850.0    23    22  1367 
   196.26379    64.847584       -460150.0       1687850.0    24    22  1368 
   196.26588    64.847715       -460050.0       1687850.0    25    22  1369 
   196.26796    64.847846       -459950.0       1687850.0    26    22  1370 
   196.27005    64.847977       -459850.0       1687850.0    27    22  1371 
   196.27213    64.848108       -459750.0       1687850.0    28    22  1372 
   196.27422    64.848239       -459650.0       1687850.0    29    22  1373 
   196.27630    64.848370       -459550.0       1687850.0    30    22  1374 
   196.27839    64.848501       -459450.0       1687850.0    31    22  1375 
   196.28048    64.848631       -459350.0       1687850.0    32    22  1376 
   196.28256    64.848762       -459250.0       1687850.0    33    22  1377 
   196.28465    64.848893       -459150.0       1687850.0    34    22  1378 
   196.28673    64.849024       -459050.0       1687850.0    35    22  1379 
